id,title,year,pagerank,cluster
W1899794420,Finding Function in Form: Compositional Character Models for Open Vocabulary Word Representation,2015,0.0280099590581977,4
W2493916176,Enriching Word Vectors with Subword Information,2017,0.023354510547227304,4
W2949952998,Transition-Based Dependency Parsing with Stack Long Short-Term Memory,2015,0.022786643247216937,4
W2962739339,Deep Contextualized Word Representations,2018,0.021836219151602856,4
W2161222299,Structured Training for Neural Network Transition-Based Parsing,2015,0.01895709733955821,4
W2296283641,Neural Architectures for Named Entity Recognition,2016,0.018195907219962427,4
W2134036914,Transition-Based Dependency Parsing with Stack Long Short-Term Memory,2015,0.01584476427120585,4
W2394700483,Joint learning of character and word embeddings,2015,0.013975754654215612,4
W1860935423,Improved Transition-based Parsing by Modeling Characters instead of Words with LSTMs,2015,0.01383192845749549,4
W2963625095,Named Entity Recognition with Bidirectional LSTM-CNNs,2016,0.013165031292562038,4
W2740132093,Adversarial Training for Unsupervised Bilingual Lexicon Induction,2017,0.012554195450229122,4
W2963729324,Adversarial Deep Averaging Networks for Cross-Lingual Sentiment Classification,2018,0.011751221469576465,4
W2962902328,End-to-end Sequence Labeling via Bi-directional LSTM-CNNs-CRF,2016,0.011375796163499513,4
W2294970769,Unsupervised Morphology Induction Using Word Embeddings,2015,0.0110172335583856,4
W2964167098,End-to-End Relation Extraction using LSTMs on Sequences and Tree Structures,2016,0.009397507982100876,4
W2963667932,Learning Word Vectors for 157 Languages,2018,0.007204059990786893,4
W2914120296,Cross-lingual Language Model Pretraining,2019,0.006813717103051082,4
W2251599843,End-to-end learning of semantic role labeling using recurrent neural networks,2015,0.006726924390570196,4
W3035390927,Unsupervised Cross-lingual Representation Learning at Scale,2020,0.00665700280035577,4
W2963572611,Globally Normalized Transition-Based Neural Networks,2016,0.0060608837933800695,4
W2963167649,Deep Reinforcement Learning for Mention-Ranking Coreference Models,2016,0.005972874703197654,4
W2963979492,Subword Regularization: Improving Neural Network Translation Models with Multiple Subword Candidates,2018,0.00580199624246545,4
W2891555348,XNLI: Evaluating Cross-lingual Sentence Representations,2018,0.005715622152168497,4
W1838058638,Relation Classification via Recurrent Neural Network,2015,0.0052344017615229025,4
W2518202280,Embeddings for Word Sense Disambiguation: An Evaluation Study,2016,0.005119020620609184,4
W2552110825,Deep Biaffine Attention for Neural Dependency Parsing,2016,0.005050088911648419,4
W2301095666,Simple and Accurate Dependency Parsing Using Bidirectional LSTM Feature Representations,2016,0.004974800842393501,4
W2463895987,Charagram: Embedding Words and Sentences via Character n-grams,2016,0.004658601137631976,4
W2964222246,End-to-end Neural Coreference Resolution,2017,0.004254348999916088,4
W2963563735,Semi-supervised sequence tagging with bidirectional language models,2017,0.003958017657756193,4
W2556468274,A Joint Many-Task Model: Growing a Neural Network for Multiple NLP Tasks,2017,0.0039149179575741514,4
W2740840489,CoNLL 2017 Shared Task: Multilingual Parsing from Raw Text to Universal Dependencies,2017,0.0038235838149450825,4
W2759211898,Position-aware Attention and Supervised Data Improve Slot Filling,2017,0.003791073702386051,4
W2604610161,Distant Supervision for Relation Extraction with Sentence-Level Attention and Entity Descriptions,2017,0.0037207600242362073,4
W2301603631,Training with Exploration Improves a Greedy Stack LSTM Parser,2016,0.00357972355418971,4
W2740765036,Deep Semantic Role Labeling: What Works and What’s Next,2017,0.003567296603438506,4
W2952190837,"Offline bilingual word vectors, orthogonal transformations and the inverted softmax",2017,0.0034808184546464213,4
W2970854433,"Beto, Bentz, Becas: The Surprising Cross-Lingual Effectiveness of BERT",2019,0.003267339105886821,4
W2963250244,SentencePiece: A simple and language independent subword tokenizer and detokenizer for Neural Text Processing,2018,0.0032572841370333526,4
W2963208801,Multilingual Language Processing From Bytes,2016,0.0032110119475730454,4
