paper_id,title,year,eigenvector,cluster_id
W3035524453,Momentum Contrast for Unsupervised Visual Representation Learning,2020,0.3269616797960519,5
W3005680577,A Simple Framework for Contrastive Learning of Visual Representations,2020,0.2518701600992389,5
W2798991696,Unsupervised Feature Learning via Non-parametric Instance Discrimination,2018,0.20063326513298968,5
W2321533354,Unsupervised Learning of Visual Representations by Solving Jigsaw Puzzles,2016,0.16781065499948886,5
W343636949,Unsupervised Visual Representation Learning by Context Prediction,2015,0.16473340840672965,5
W3036224891,Unsupervised Learning of Visual Features by Contrasting Cluster Assignments,2020,0.16404970428168025,5
W4297808394,Representation Learning with Contrastive Predictive Coding,2018,0.1631803308956679,5
W3009561768,Improved Baselines with Momentum Contrastive Learning,2020,0.16050513496653776,5
W2326925005,Colorful Image Colorization,2016,0.1507743849389019,5
W3171007011,Exploring Simple Siamese Representation Learning,2021,0.13385293775342558,5
W2963420272,Context Encoders: Feature Learning by Inpainting,2016,0.1284127327037204,5
W2842511635,Representation Learning with Contrastive Predictive Coding,2018,0.12459681026139821,5
W2883725317,Deep Clustering for Unsupervised Learning of Visual Features,2018,0.12180318223364328,5
W2785325870,Unsupervised Representation Learning by Predicting Image Rotations,2018,0.11508439020597214,5
W3159481202,Emerging Properties in Self-Supervised Vision Transformers,2021,0.10243694732515041,5
W2949517790,Contrastive Multiview Coding,2019,0.0916417012872589,5
W3022061250,Prototypical Contrastive Learning of Unsupervised Representations,2020,0.08891427883577399,5
W3026092005,What Makes for Good Views for Contrastive Learning?,2020,0.0852066000702108,5
W2998388430,Local Aggregation for Unsupervised Learning of Visual Embeddings,2019,0.08424120277627933,5
W2887997457,Learning deep representations by mutual information estimation and maximization,2018,0.07868742604529361,5
W3145450063,An Empirical Study of Training Self-Supervised Vision Transformers,2021,0.07695724602095932,5
W219040644,Unsupervised Learning of Visual Representations Using Videos,2015,0.07477777166014704,5
W4376851287,"Self-Supervised Remote Sensing Feature Learning: Learning Paradigms, Challenges, and Future Works",2023,0.0726424016631531,5
W3114632476,A Survey on Contrastive Self-Supervised Learning,2020,0.07151356407164158,5
