paper_id,title,year,eigenvector,cluster_id
W3177500196,ProtTrans: Toward Understanding the Language of Life Through Self-Supervised Learning,2021,0.2675492256899377,11
W3103092523,Molecular Transformer: A Model for Uncertainty-Calibrated Chemical Reaction Prediction,2019,0.2507933714378085,11
W4399165032,Application of Transformers in Cheminformatics,2024,0.22228528032660488,11
W4205773061,ProteinBERT: a universal deep-learning model of protein sequence and function,2022,0.1934363125888814,11
W2995514860,Modeling aspects of the language of life through transfer-learning protein sequences,2019,0.1814362664776039,11
W2973114758,SMILES-BERT,2019,0.16065031344453454,11
W4226159083,Chemformer: a pre-trained transformer for computational chemistry,2021,0.15140028249793094,11
W3094771832,State-of-the-art augmented NLP transformer models for direct and single-step retrosynthesis,2020,0.14093388933862275,11
W4382501959,Leveraging transformers‐based language models in proteome bioinformatics,2023,0.13681308973637143,11
W4315641887,Applications of transformer-based language models in bioinformatics: a survey,2023,0.13383527770231174,11
W3088999551,Transfer learning enables the molecular transformer to predict regio- and stereoselective reactions on carbohydrates,2020,0.1330200018129454,11
W3144701084,"The language of proteins: NLP, machine learning &amp; protein sequences",2021,0.12602252109246215,11
W3093934881,ChemBERTa: Large-Scale Self-Supervised Pretraining for Molecular Property Prediction,2020,0.122247704520121,11
W3010145447,Predicting retrosynthetic pathways using transformer-based models and a hyper-graph exploration strategy,2020,0.12044636308253324,11
W4399954566,Advancing drug discovery with deep attention neural networks,2024,0.11919713123151597,11
W3209056694,MolGPT: Molecular Generation Using a Transformer-Decoder Model,2021,0.10813837455134688,11
W4403547237,Transformers and Large Language Models for Chemistry and Drug Discovery,2024,0.0985426908333875,11
W3111174583,Transformer protein language models are unsupervised structure learners,2020,0.09829733179479136,11
W4317212783,Transformer-based deep learning for predicting protein properties in the life sciences,2023,0.09686470956455331,11
W4282984452,Contrastive learning on protein embeddings enlightens midnight zone,2022,0.09574026757569683,11
W3127238141,DNABERT: pre-trained Bidirectional Encoder Representations from Transformers model for DNA-language in genome,2021,0.09449750615025403,11
W3146384714,Extraction of organic chemistry grammar from unsupervised learning of chemical reactions,2021,0.09393780226364806,11
W4401558372,Transformers for Molecular Property Prediction: Lessons Learned from the Past Five Years,2024,0.09102641011955291,11
W3109892317,Molecular representation learning with language models and domain-relevant auxiliary tasks,2020,0.08985853661776308,11
W4403754891,Natural Language Processing Methods for the Study of Protein–Ligand Interactions,2025,0.08858616572647036,11
W3030978062,Transformer-CNN: Swiss knife for QSAR modeling and interpretation,2020,0.08678493493926076,11
W4386385748,Multistep retrosynthesis combining a disconnection aware triple transformer loop with a route penalty score guided tree search,2023,0.08569670664136678,11
W4408568272,pNPs-CapsNet: Predicting Neuropeptides Using Protein Language Models and FastText Encoding-Based Weighted Multi-View Feature Integration with Deep Capsule Neural Network,2025,0.08473085854824026,11
W4387127183,Recent Applications of Machine Learning in Molecular Property and Chemical Reaction Outcome Predictions,2023,0.0823770565312865,11
W4388033280,AIPs-SnTCN: Predicting Anti-Inflammatory Peptides Using fastText and Transformer Encoder-Based Hybrid Word Embedding with Self-Normalized Temporal Convolutional Networks,2023,0.0819302776667019,11
W4362664122,Linguistically inspired roadmap for building biologically reliable protein language models,2023,0.08064997207500102,11
W4392861329,Exploring Chemical Reaction Space with Machine Learning Models: Representation and Feature Perspective,2024,0.07993434114917597,11
W3176905117,Dual-view Molecule Pre-training,2021,0.0787582903159599,11
W2994678679,Predicting Retrosynthetic Reactions Using Self-Corrected Transformer Neural Networks,2019,0.07691923391805092,11
W4393187479,iAFPs-Mv-BiTCN: Predicting antifungal peptides using self-attention transformer embedding and transform evolutionary based multi-view features with bidirectional temporal convolutional networks,2024,0.07658995159838,11
W3018980093,MolTrans: Molecular Interaction Transformer for drug–target interaction prediction,2020,0.07652070673693118,11
W3166142427,"Learning the protein language: Evolution, structure, and function",2021,0.0755711729407135,11
W4388945356,The promises of large language models for protein design and modeling,2023,0.07527234055885335,11
W4322746608,Reagent prediction with a molecular transformer improves reaction data quality,2023,0.07488659982836937,11
