paper_id,title,year,eigenvector,cluster_id
W1903029394,Fully convolutional networks for semantic segmentation,2015,0.22675241986149244,0
W2412782625,"DeepLab: Semantic Image Segmentation with Deep Convolutional Nets, Atrous Convolution, and Fully Connected CRFs",2017,0.21140558087934147,0
W2560023338,Pyramid Scene Parsing Network,2017,0.20354849082849513,0
W3138516171,Swin Transformer: Hierarchical Vision Transformer using Shifted Windows,2021,0.1889544057993627,0
W4385245566,Attention Is All You Need,2017,0.16443763208351797,0
W2964309882,Encoder-Decoder with Atrous Separable Convolution for Semantic Image Segmentation,2018,0.13750937594053655,0
W2340897893,The Cityscapes Dataset for Semantic Urban Scene Understanding,2016,0.130828348626223,0
W2963881378,SegNet: A Deep Convolutional Encoder-Decoder Architecture for Image Segmentation,2017,0.12829074278120092,0
W2955058313,Dual Attention Network for Scene Segmentation,2019,0.1272539396462164,0
W2565639579,Feature Pyramid Networks for Object Detection,2017,0.12466946790036004,0
W2752782242,Squeeze-and-Excitation Networks,2018,0.11234213517965234,0
W3170841864,Rethinking Semantic Segmentation from a Sequence-to-Sequence Perspective with Transformers,2021,0.11199921051286688,0
W3131500599,Pyramid Vision Transformer: A Versatile Backbone for Dense Prediction without Convolutions,2021,0.11107723676982945,0
W3096609285,End-to-End Object Detection with Transformers,2020,0.1095150207086013,0
W3094502228,An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale,2020,0.10936849293714852,0
W2981689412,CCNet: Criss-Cross Attention for Semantic Segmentation,2019,0.09665933343932918,0
W2097117768,Going deeper with convolutions,2015,0.08942352442511782,0
W2563705555,RefineNet: Multi-path Refinement Networks for High-Resolution Semantic Segmentation,2017,0.08093130420326661,0
W3121523901,Tokens-to-Token ViT: Training Vision Transformers from Scratch on ImageNet,2021,0.07060269802683995,0
W2895340641,PSANet: Point-wise Spatial Attention Network for Scene Parsing,2018,0.06877875621139373,0
W2884585870,CBAM: Convolutional Block Attention Module,2018,0.06677975453733884,0
W2963727650,Context Encoding for Semantic Segmentation,2018,0.06650027147449243,0
W2884822772,Unified Perceptual Parsing for Scene Understanding,2018,0.06490886356382784,0
W4214893857,Segmenter: Transformer for Semantic Segmentation,2021,0.06322787134532765,0
W2799213142,DenseASPP for Semantic Segmentation in Street Scenes,2018,0.06225169867951907,0
W1745334888,Learning Deconvolution Network for Semantic Segmentation,2015,0.05759061091484479,0
W2910628332,Panoptic Feature Pyramid Networks,2019,0.056444694200934925,0
W3109301572,Object-Contextual Representations for Semantic Segmentation,2020,0.05535085291945832,0
W2787091153,Encoder-Decoder with Atrous Separable Convolution for Semantic Image Segmentation,2018,0.05265753346873656,0
W1536680647,Fast R-CNN,2015,0.05260417052928365,0
W2963857746,Path Aggregation Network for Instance Segmentation,2018,0.05018869918060837,0
W2799166040,Learning a Discriminative Feature Network for Semantic Segmentation,2018,0.04974585305773741,0
W4214493665,CvT: Introducing Convolutions to Vision Transformers,2021,0.049403641195923984,0
W4401070841,Transformer-Based Visual Segmentation: A Survey,2024,0.04793681751613002,0
W2124592697,Conditional Random Fields as Recurrent Neural Networks,2015,0.047776377618071596,0
W4206706211,Transformers in Vision: A Survey,2022,0.04773662079627529,0
W2981899103,Asymmetric Non-Local Neural Networks for Semantic Segmentation,2019,0.04739677772548517,0
W2613718673,Faster R-CNN: towards real-time object detection with region proposal networks,2015,0.04559082984957646,0
W4312815172,Masked-attention Mask Transformer for Universal Image Segmentation,2022,0.04485638909519213,0
W2964217532,ICNet for Real-Time Semantic Segmentation on High-Resolution Images,2018,0.044459327116935274,0
W2962891704,Attention to Scale: Scale-Aware Semantic Image Segmentation,2016,0.044025250547194306,0
W3034502973,Strip Pooling: Rethinking Spatial Pooling for Scene Parsing,2020,0.043587500836505706,0
W3127751679,TransUNet: Transformers Make Strong Encoders for Medical Image Segmentation,2021,0.041325953474261774,0
W3151130473,CrossViT: Cross-Attention Multi-Scale Vision Transformer for Image Classification,2021,0.041123620525000425,0
W4213019189,A Survey on Vision Transformer,2022,0.04099581674425033,0
W3168649818,MaX-DeepLab: End-to-End Panoptic Segmentation with Mask Transformers,2021,0.040847368434864126,0
W3175515048,PVT v2: Improved baselines with Pyramid Vision Transformer,2022,0.040756676570616227,0
W3132455321,Image Segmentation Using Deep Learning: A Survey,2021,0.0407233555744305,0
W2965391153,Adaptive Pyramid Context Network for Semantic Segmentation,2019,0.04064417128313718,0
W2985459778,Dynamic Multi-Scale Filters for Semantic Segmentation,2019,0.03994619150542555,0
W4312919100,Coarse-to-Fine Feature Mining for Video Semantic Segmentation,2022,0.039761534776603866,0
W2963563573,Efficient Piecewise Training of Deep Structured Models for Semantic Segmentation,2016,0.03950553060796634,0
W4313007769,CSWin Transformer: A General Vision Transformer Backbone with Cross-Shaped Windows,2022,0.0394484112102744,0
W3092462694,Deformable DETR: Deformable Transformers for End-to-End Object Detection,2020,0.039399476050154376,0
W2781228439,The Mapillary Vistas Dataset for Semantic Understanding of Street Scenes,2017,0.03933470562742043,0
W2990032492,SPGNet: Semantic Prediction Guidance for Scene Parsing,2019,0.03931267330178054,0
W2798791840,Context Contrasted Feature and Gated Multi-scale Aggregation for Scene Segmentation,2018,0.03918555739262871,0
W2990775046,ACFNet: Attentional Class Feature Network for Semantic Segmentation,2019,0.038840084707923724,0
W2955813853,Co-Occurrent Features in Semantic Segmentation,2019,0.038739649039384635,0
W2981413347,Attention Augmented Convolutional Networks,2019,0.03868986850147052,0
W3040304705,CCNet: Criss-Cross Attention for Semantic Segmentation,2020,0.038675861786199486,0
W3110440461,Semantic Flow for Fast and Accurate Scene Parsing,2020,0.038572790580092234,0
W2992308087,CutMix: Regularization Strategy to Train Strong Classifiers With Localizable Features,2019,0.03856631622506904,0
W1817277359,ParseNet: Looking Wider to See Better,2015,0.03823719899775725,0
W3035339581,Context Prior for Scene Segmentation,2020,0.03788171970690313,0
W2507296351,Semantic Understanding of Scenes Through the ADE20K Dataset,2018,0.037722906595579926,0
W2592939477,Understanding Convolution for Semantic Segmentation,2018,0.03766492396654005,0
W3196904463,BiSeNet V2: Bilateral Network with Guided Aggregation for Real-Time Semantic Segmentation,2021,0.0376128783803186,0
W3097065222,Axial-DeepLab: Stand-Alone Axial-Attention for Panoptic Segmentation,2020,0.03683629556238135,0
W2963890956,DFANet: Deep Feature Aggregation for Real-Time Semantic Segmentation,2019,0.03667070184316089,0
W1948751323,Hypercolumns for object segmentation and fine-grained localization,2015,0.036516137202544575,0
W2991062542,Adaptive Context Network for Scene Parsing,2019,0.036450866710865316,0
W4295308583,VOLO: Vision Outlooker for Visual Recognition,2022,0.03636869410164107,0
W3034885317,Exploring Self-Attention for Image Recognition,2020,0.036297550673777344,0
W3171125843,Pre-Trained Image Processing Transformer,2021,0.035980646947348316,0
W4394699010,Learning Local and Global Temporal Contexts for Video Semantic Segmentation,2024,0.03597278965610555,0
W3016719260,ResNeSt: Split-Attention Networks,2022,0.03553697381796054,0
W2963108253,Semantic Image Segmentation via Deep Parsing Network,2015,0.035182555418809124,0
W2963125010,ShuffleNet: An Extremely Efficient Convolutional Neural Network for Mobile Devices,2018,0.03502580221064438,0
W3112503277,CGNet: A Light-Weight Context Guided Network for Semantic Segmentation,2020,0.03491599115689869,0
W2948080074,Semantic Correlation Promoted Shape-Variant Context for Segmentation,2019,0.034758335874857015,0
W4386497700,Sfnet: Faster and Accurate Semantic Segmentation Via Semantic Flow,2023,0.03470675365010654,0
W3214707056,A Unified Efficient Pyramid Transformer for Semantic Segmentation,2021,0.03438562676450986,0
W3133696297,Transformer in Transformer,2021,0.03422842221465516,0
W2989684653,Boundary-Aware Feature Propagation for Scene Segmentation,2019,0.03420797039841751,0
W2963418739,ESPNet: Efficient Spatial Pyramid of Dilated Convolutions for Semantic Segmentation,2018,0.03392429563387004,0
W3159637683,Segmentation Transformer: Object-Contextual Representations for Semantic Segmentation,2019,0.0337627701137567,0
W2999607073,Image Segmentation Using Deep Learning: A Survey,2020,0.03366910246118717,0
W2982770724,FCOS: Fully Convolutional One-Stage Object Detection,2019,0.03355313151969469,0
W2928165649,Res2Net: A New Multi-Scale Backbone Architecture,2019,0.03346918859135284,0
W3168495321,PointFlow: Flowing Semantics Through Points for Aerial Image Segmentation,2021,0.03316282414387017,0
W3122412340,Exploring Cross-Image Pixel Contrast for Semantic Segmentation,2021,0.03305699275278902,0
W2983446232,Local Relation Networks for Image Recognition,2019,0.03295958962193666,0
W3183174367,Multiattention Network for Semantic Segmentation of Fine-Resolution Remote Sensing Images,2021,0.03290417551018505,0
W4312443924,A ConvNet for the 2020s,2022,0.03280632618036666,0
W3217147624,DAFormer: Improving Network Architectures and Training Strategies for Domain-Adaptive Semantic Segmentation,2022,0.03252555838566199,0
W3199526541,Attention-guided chained context aggregation for semantic segmentation,2021,0.032519848298249006,0
W4226488683,CTNet: Context-Based Tandem Network for Semantic Segmentation,2021,0.03227459507671851,0
W4226512186,A Survey of Visual Transformers,2023,0.032165427282463806,0
W4226334005,Scaling Up Your Kernels to 31×31: Revisiting Large Kernel Design in CNNs,2022,0.032100596961035566,0
W3107113572,Improving Semantic Segmentation via Decoupled Body and Edge Supervision,2020,0.03203798292747338,0
W3195135988,Mining Contextual Information Beyond Image for Semantic Segmentation,2021,0.03198909034845162,0
W3168825659,CAT: Cross Attention in Vision Transformer,2022,0.031674622303091836,0
W3157528469,Twins: Revisiting the Design of Spatial Attention in Vision Transformers,2021,0.03162254318744512,0
W3170279373,Capturing Omni-Range Context for Omnidirectional Segmentation,2021,0.03145312023412705,0
W4295308514,MCIBI++: Soft Mining Contextual Information Beyond Image for Semantic Segmentation,2022,0.03138322765177393,0
