id,title,year,pagerank,cluster
W2963517393,Robust Scene Text Recognition with Automatic Rectification,2016,0.0664957065085222,14
W2294053032,Recursive Recurrent Nets with Attention Modeling for OCR in the Wild,2016,0.06427358301574593,14
W2964346820,Learning to Extract Semantic Structure from Documents Using Multimodal Fully Convolutional Neural Networks,2017,0.05032083082661463,14
W2964296749,Towards End-to-End Text Spotting with Convolutional Recurrent Neural Networks,2017,0.029530205088567,14
W2891117443,Chargrid: Towards Understanding 2D Documents,2018,0.01992986945193251,14
W3104953317,LayoutLM: Pre-training of Text and Layout for Document Image Understanding,2020,0.019595643707497536,14
W2963840241,Multi-oriented Scene Text Detection via Corner Localization and Region Segmentation,2018,0.01686335602695728,14
W2750938222,Focusing Attention: Towards Accurate Text Recognition in Natural Images,2017,0.016205958664700176,14
W2623860192,"Watch, attend and parse: An end-to-end neural network based approach to handwritten mathematical expression recognition",2017,0.014611917025519236,14
W2986619406,FUNSD: A Dataset for Form Understanding in Noisy Scanned Documents,2019,0.014335462559183578,14
W2875814315,Mask TextSpotter: An End-to-End Trainable Neural Network for Spotting Text with Arbitrary Shapes,2018,0.011292908147817346,14
W2964018263,FOTS: Fast Oriented Text Spotting with a Unified Network,2018,0.01115214342522973,14
W3004846386,What Is Wrong With Scene Text Recognition Model Comparisons? Dataset and Model Analysis,2019,0.010239653057989224,14
W2795619303,AON: Towards Arbitrarily-Oriented Text Recognition,2018,0.010224069326024052,14
W2964294787,Rotation-Sensitive Regression for Oriented Scene Text Detection,2018,0.010074904992174704,14
W2740767790,Learning to Read Irregular Text with Attention Mechanisms,2017,0.009658923092008446,14
W2962707697,"Scan, Attend and Read: End-to-End Handwritten Paragraph Recognition with MDLSTM Attention",2017,0.00954378916479773,14
W2967615747,Character Region Awareness for Text Detection,2019,0.00875178737360554,14
W2810028092,TextSnake: A Flexible Representation for Detecting Text of Arbitrary Shapes,2018,0.00838483957837165,14
W2963327605,Edit Probability for Scene Text Recognition,2018,0.008116754782130793,14
W2963233387,Scene Text Recognition from Two-Dimensional Perspective,2019,0.007915657531856045,14
W3176851559,LayoutLMv2: Multi-modal Pre-training for Visually-rich Document Understanding,2021,0.007364720277100601,14
W2788069964,Char-Net: A Character-Aware Neural Network for Distorted Scene Text Recognition,2018,0.007042065831709228,14
W2964099383,Joint Line Segmentation and Transcription for End-to-End Handwritten Paragraph Recognition,2016,0.006686355878261754,14
W2962986948,An End-to-End TextSpotter with Explicit Alignment and Attention,2018,0.006662510873324551,14
W2965066169,"Show, Attend and Read: A Simple and Strong Baseline for Irregular Text Recognition",2019,0.006449678151085872,14
W2963047498,Drawing and Recognizing Chinese Characters with Recurrent Neural Network,2017,0.00584967374422167,14
W2964108850,A GRU-Based Encoder-Decoder Approach with Attention for Online Handwritten Mathematical Expression Recognition,2017,0.0055526996330064835,14
W3202839357,Going Full-TILT Boogie on Document Understanding with Text-Image-Layout Transformer,2021,0.005360480333178125,14
W3093218477,TRIE: End-to-End Text Reading and Information Extraction for Document Understanding,2020,0.00507662542877316,14
W3163650427,PICK: Processing Key Information Extraction from Documents using Improved Graph Learning-Convolutional Networks,2021,0.005030496868530254,14
W3000758063,CORD: A Consolidated Receipt Dataset for Post-OCR Parsing,2019,0.004888122438700099,14
W2963647456,Shape Robust Text Detection With Progressive Scale Expansion Network,2019,0.004738976920134734,14
W3182680257,SelfDoc: Self-Supervised Document Representation Learning,2021,0.004706867851218334,14
W3035449864,Towards Accurate Scene Text Recognition With Semantic Reasoning Networks,2020,0.0046056993150449576,14
W2998382406,Decoupled Attention Network for Text Recognition,2020,0.004328792616927465,14
W3003642782,NRTR: A No-Recurrence Sequence-to-Sequence Model for Scene Text Recognition,2019,0.00430256474232196,14
W2970910956,Mask TextSpotter: An End-to-End Trainable Neural Network for Spotting Text with Arbitrary Shapes,2019,0.004294201165055022,14
W3005436539,Symmetry-Constrained Rectification Network for Scene Text Recognition,2019,0.004197504392845519,14
W3034864438,Representation Learning for Information Extraction from Form-like Documents,2020,0.004123397962976104,14
W2963360699,Visual Attention Models for Scene Text Recognition,2017,0.004090020447905548,14
W3173306993,Spatial Dependency Parsing for Semi-Structured Document Information Extraction,2021,0.003955118765134667,14
W4304013646,LayoutLMv3: Pre-training for Document AI with Unified Text and Image Masking,2022,0.003946404380291952,14
W2806717845,"Track, Attend, and Parse (TAP): An End-to-End Framework for Online Handwritten Mathematical Expression Recognition",2018,0.003944888219466148,14
W2964312704,Attention-Based Extraction of Structured Information from Street View Imagery,2017,0.003898952037308058,14
W2988098900,TextDragon: An End-to-End Framework for Arbitrary Shaped Text Spotting,2019,0.0038498969237728674,14
W3034447740,SEED: Semantics Enhanced Encoder-Decoder Framework for Scene Text Recognition,2020,0.0038134666951311264,14
W2963637207,Multi-Scale Attention with Dense Encoder for Handwritten Mathematical Expression Recognition,2018,0.003811933648569049,14
W3003261556,"Attend, Copy, Parse End-to-end Information Extraction from Documents",2019,0.0036866639952625986,14
W2894730515,Synthetically Supervised Feature Learning for Scene Text Recognition,2018,0.0036829241354376097,14
