id,title,year,pagerank,cluster
W1895577753,Show and tell: A neural image caption generator,2015,0.05003636319811587,10
W1947481528,Long-term recurrent convolutional networks for visual recognition and description,2015,0.04377988601565399,10
W1905882502,Deep visual-semantic alignments for generating image descriptions,2015,0.03431119299729285,10
W1931639407,From captions to visual concepts and back,2015,0.031717490236340865,10
W1514535095,"Show, Attend and Tell: Neural Image Caption Generation with Visual Attention",2015,0.026522412762964392,10
W1895989618,Mind's eye: A recurrent visual representation for image caption generation,2015,0.018957559932316778,10
W1933349210,VQA: Visual Question Answering,2015,0.013640207039339707,10
W2963963856,Neural Responding Machine for Short-Text Conversation,2015,0.012889403742657783,10
W2277195237,Visual Genome: Connecting Language and Vision Using Crowdsourced Dense Image Annotations,2017,0.010851745782824324,10
W1586939924,Describing Videos by Exploiting Temporal Structure,2015,0.009739650379653948,10
W1591706642,A Neural Conversational Model,2015,0.009303298361773087,10
W2950761309,VQA: Visual Question Answering,2015,0.008845852503339142,10
W2963954913,Stacked Attention Networks for Image Question Answering,2016,0.008565306058266185,10
W2508429489,Long-Term Recurrent Convolutional Networks for Visual Recognition and Description,2016,0.007126028361861563,10
W2962883855,Building End-To-End Dialogue Systems Using Generative Hierarchical Neural Network Models,2016,0.006768880619718609,10
W2745461083,Bottom-Up and Top-Down Attention for Image Captioning and Visual Question Answering,2018,0.006735724294904944,10
W2964241990,Translating Videos to Natural Language Using Deep Recurrent Neural Networks,2015,0.0066689857180660915,10
W2963206148,A Diversity-Promoting Objective Function for Neural Conversation Models,2016,0.00661639377475316,10
W1773149199,Flickr30k Entities: Collecting Region-to-Phrase Correspondences for Richer Image-to-Sentence Models,2015,0.005618718824973735,10
W2560730294,Making the V in VQA Matter: Elevating the Role of Image Understanding in Visual Question Answering,2017,0.004958907138445037,10
W2886641317,"Conceptual Captions: A Cleaned, Hypernymed, Image Alt-text Dataset For Automatic Image Captioning",2018,0.004713580249533849,10
W2963735856,Natural Language Object Retrieval,2016,0.004578958641119834,10
W2139501017,Sequence to Sequence -- Video to Text,2015,0.004028063355796545,10
W3098232790,Grounding of Textual Phrases in Images by Reconstruction,2016,0.003994339466925116,10
W2463565445,Hierarchical Question-Image Co-Attention for Visual Question Answering,2016,0.003963376417940094,10
W2963383024,Multimodal Compact Bilinear Pooling for Visual Question Answering and Visual Grounding,2016,0.0038719986041066586,10
W2293453011,Dynamic Memory Networks for Visual and Textual Question Answering,2016,0.003822571607131901,10
W2481240925,Deep Visual-Semantic Alignments for Generating Image Descriptions,2016,0.0037477542675285213,10
W2506483933,SPICE: Semantic Propositional Image Caption Evaluation,2016,0.0037137671349746393,10
W2963656855,"Ask, Attend and Answer: Exploring Question-Guided Spatial Attention for Visual Question Answering",2016,0.003602657570969352,10
W2963109634,Generation and Comprehension of Unambiguous Object Descriptions,2016,0.0034485070135695482,10
W2970231061,LXMERT: Learning Cross-Modality Encoder Representations from Transformers,2019,0.003425472519783791,10
W2964118342,Neural Module Networks,2016,0.0032546951872747323,10
W2964352131,A Persona-Based Neural Conversation Model,2016,0.00315423204116337,10
W2302086703,Image Captioning with Semantic Attention,2016,0.0030803445307358204,10
W2561715562,CLEVR: A Diagnostic Dataset for Compositional Language and Elementary Visual Reasoning,2017,0.0030778880907507294,10
W2963389687,Learning Deep Structure-Preserving Image-Text Embeddings,2016,0.002973350944888922,10
W2966715458,ViLBERT: Pretraining Task-Agnostic Visiolinguistic Representations for Vision-and-Language Tasks,2019,0.002920819517997777,10
W2968124245,VisualBERT: A Simple and Performant Baseline for Vision and Language,2019,0.0028636142523035283,10
W2963758027,DenseCap: Fully Convolutional Localization Networks for Dense Captioning,2016,0.0028633833494865566,10
