paper_id,title,year,eigenvector,cluster_id
W2745461083,Bottom-Up and Top-Down Attention for Image Captioning and Visual Question Answering,2018,0.21363081545679435,10
W2277195237,Visual Genome: Connecting Language and Vision Using Crowdsourced Dense Image Annotations,2017,0.20814181086330327,10
W1933349210,VQA: Visual Question Answering,2015,0.18232296133131767,10
W1905882502,Deep visual-semantic alignments for generating image descriptions,2015,0.1483371678589016,10
W2970231061,LXMERT: Learning Cross-Modality Encoder Representations from Transformers,2019,0.13740473504050976,10
W1895577753,Show and tell: A neural image caption generator,2015,0.13269316712639112,10
W2560730294,Making the V in VQA Matter: Elevating the Role of Image Understanding in Visual Question Answering,2017,0.13159225448664746,10
W1514535095,"Show, Attend and Tell: Neural Image Caption Generation with Visual Attention",2015,0.11449413705927854,10
W2886641317,"Conceptual Captions: A Cleaned, Hypernymed, Image Alt-text Dataset For Automatic Image Captioning",2018,0.11348580134908536,10
W3091588028,Oscar: Object-Semantics Aligned Pre-training for Vision-Language Tasks,2020,0.11258960581817842,10
W3090449556,UNITER: UNiversal Image-TExt Representation Learning,2020,0.10991892551255435,10
W2966715458,ViLBERT: Pretraining Task-Agnostic Visiolinguistic Representations for Vision-and-Language Tasks,2019,0.10334854962500183,10
W2968124245,VisualBERT: A Simple and Performant Baseline for Vision and Language,2019,0.09990577248839934,10
W2963954913,Stacked Attention Networks for Image Question Answering,2016,0.09683249373909104,10
W2997591391,Unified Vision-Language Pre-Training for Image Captioning and VQA,2020,0.09141248431441457,10
W2963383024,Multimodal Compact Bilinear Pooling for Visual Question Answering and Visual Grounding,2016,0.08558639086688513,10
W2969876226,VL-BERT: Pre-training of Generic Visual-Linguistic Representations,2019,0.08075627575473247,10
W2506483933,SPICE: Semantic Propositional Image Caption Evaluation,2016,0.08049036662517627,10
W2998356391,Unicoder-VL: A Universal Encoder for Vision and Language by Cross-Modal Pre-Training,2020,0.08024770322986843,10
W3173220247,VinVL: Revisiting Visual Representations in Vision-Language Models,2021,0.0776229118148331,10
W1947481528,Long-term recurrent convolutional networks for visual recognition and description,2015,0.07724838051087347,10
W2561715562,CLEVR: A Diagnostic Dataset for Compositional Language and Elementary Visual Reasoning,2017,0.07198311030831629,10
W1773149199,Flickr30k Entities: Collecting Region-to-Phrase Correspondences for Richer Image-to-Sentence Models,2015,0.07028062962668018,10
W1931639407,From captions to visual concepts and back,2015,0.06757829271287139,10
W2575842049,Knowing When to Look: Adaptive Attention via a Visual Sentinel for Image Captioning,2017,0.06724316196692,10
W2963518342,GQA: A New Dataset for Real-World Visual Reasoning and Compositional Question Answering,2019,0.06582109328481182,10
W3216130706,From Show to Tell: A Survey on Deep Learning-Based Image Captioning,2022,0.06432422572642311,10
W3014611590,Pixel-BERT: Aligning Image Pixels with Text by Deep Multi-Modal Transformers,2020,0.06311889825559976,10
W2302086703,Image Captioning with Semantic Attention,2016,0.06302491894570598,10
W3034727271,12-in-1: Multi-Task Vision and Language Representation Learning,2020,0.062163704028265224,10
W2963115613,From Recognition to Cognition: Visual Commonsense Reasoning,2019,0.061618249271236304,10
W2463565445,Hierarchical Question-Image Co-Attention for Visual Question Answering,2016,0.06140578204843191,10
W3035497460,In Defense of Grid Features for Visual Question Answering,2020,0.061180934425077396,10
W4391293808,"From image to language: A critical analysis of Visual Question Answering (VQA) approaches, challenges, and opportunities",2024,0.06097099261246531,10
