paper_id,title,year,eigenvector,cluster_id
W2560609797,PointNet: Deep Learning on Point Sets for 3D Classification and Segmentation,2017,0.3074703664405307,12
W2979750740,Dynamic Graph CNN for Learning on Point Clouds,2019,0.2664347150731474,12
W2963231572,PointConv: Deep Convolutional Networks on 3D Point Clouds,2019,0.20369950526769667,12
W3012494314,RandLA-Net: Efficient Semantic Segmentation of Large-Scale Point Clouds,2020,0.19443324734948325,12
W2963281829,Large-Scale Point Cloud Semantic Segmentation with Superpoint Graphs,2018,0.1741947314809666,12
W4214755140,Point Transformer,2021,0.1597716225503057,12
W3153465022,PCT: Point cloud transformer,2021,0.15506524652561074,12
W2963125977,4D Spatio-Temporal ConvNets: Minkowski Convolutional Neural Networks,2019,0.15319885754241044,12
W2960986959,PointWeb: Enhancing Local Neighborhood Features for Point Cloud Processing,2019,0.14877410272813948,12
W2963509914,Relation-Shape Convolutional Neural Network for Point Cloud Analysis,2019,0.13020842822251877,12
W2981199548,Graph Attention Convolution for Point Cloud Semantic Segmentation,2019,0.11326470653275322,12
W2981983525,ShellNet: Efficient Point Cloud Convolutional Neural Networks Using Concentric Shells Statistics,2019,0.1042531868999212,12
W4313145913,Stratified Transformer for 3D Point Cloud Segmentation,2022,0.10198005062144674,12
W4399206244,PointNAT: Large-Scale Point Cloud Semantic Segmentation via Neighbor Aggregation With Transformer,2024,0.10118189238239347,12
W2991216808,SemanticKITTI: A Dataset for Semantic Scene Understanding of LiDAR Sequences,2019,0.09735085172249457,12
W3034314779,PV-RCNN: Point-Voxel Feature Set Abstraction for 3D Object Detection,2020,0.09700793887642668,12
W4321482463,LCPFormer: Towards Effective 3D Point Cloud Analysis via Local Context Propagation in Transformers,2023,0.09318922732515977,12
W3171215128,Semantic Segmentation for Real Point Cloud Scenes via Bilateral Augmentation and Adaptive Fusion,2021,0.09049362071224931,12
W2982210492,Interpolated Convolutional Networks for 3D Point Cloud Understanding,2019,0.09032358309016358,12
W4389104901,GAF-Net: Geometric Contextual Feature Aggregation and Adaptive Fusion for Large-Scale Point Cloud Semantic Segmentation,2023,0.08784201398868201,12
W4214624153,An End-to-End Transformer Model for 3D Object Detection,2021,0.08561650844927836,12
W2798270772,Attentional ShapeContextNet for Point Cloud Recognition,2018,0.08511786256774932,12
W3155390614,PRA-Net: Point Relation-Aware Network for 3D Point Cloud Analysis,2021,0.07856169041221997,12
W4226106508,Contrastive Boundary Learning for Point Cloud Segmentation,2022,0.07846366697267138,12
W2963123724,Point2Sequence: Learning the Shape Representation of 3D Point Clouds with an Attention-Based Sequence to Sequence Network,2019,0.07411363870611198,12
W4402334165,Point cloud semantic segmentation with adaptive spatial structure graph transformer,2024,0.07363018747710803,12
W2795374598,Pointwise Convolutional Neural Networks,2018,0.07273201130023287,12
W3003437478,RangeNet ++: Fast and Accurate LiDAR Semantic Segmentation,2019,0.07268592094938725,12
W3117839341,SegGroup: Seg-Level Supervision for 3D Instance and Semantic Segmentation,2022,0.07248040880956977,12
W4317987768,DCNet: Large-Scale Point Cloud Semantic Segmentation With Discriminative and Efficient Feature Aggregation,2023,0.07194554068179637,12
W4365141696,3D point cloud descriptors: state-of-the-art,2023,0.07169314532652724,12
W4390872902,Retro-FPN: Retrospective Feature Pyramid Network for Point Cloud Semantic Segmentation,2023,0.07134421846899297,12
W4386702620,SFL-NET: Slight Filter Learning Network for Point Cloud Semantic Segmentation,2023,0.07081968742462053,12
W3162787701,Learning Semantic Segmentation of Large-Scale Point Clouds with Random Sampling,2021,0.07038850462877677,12
W4402667891,"Point Transformer V3: Simpler, Faster, Stronger",2024,0.06987948376021523,12
W3168037706,SCF-Net: Learning Spatial Contextual Features for Large-Scale Point Cloud Segmentation,2021,0.06920404114104073,12
W3107518100,JSENet: Joint Semantic Segmentation and Edge Detection Network for 3D Point Clouds,2020,0.06883192870060927,12
W4312270234,Point-BERT: Pre-training 3D Point Cloud Transformers with Masked Point Modeling,2022,0.06744166976014034,12
W4386076422,PointVector: A Vector Representation In Point Cloud Analysis,2023,0.06732735156302207,12
W4317553477,AGConv: Adaptive Graph Convolution on 3D Point Clouds,2023,0.06669791147835061,12
W4220967590,A Novel Local–Global Graph Convolutional Method for Point Cloud Semantic Segmentation,2022,0.06641844883823461,12
W2985088149,DensePoint: Learning Densely Contextual Representation for Efficient Point Cloud Processing,2019,0.06590114906789174,12
W4225966217,DenseKPNET: Dense Kernel Point Convolutional Neural Networks for Point Cloud Semantic Segmentation,2022,0.06537264883564117,12
W4409314704,3D point cloud semantic segmentation based on visual guidance and feature enhancement,2025,0.06518058432473052,12
W4214521144,Adaptive Graph Convolution for Point Cloud Analysis,2021,0.0647857508887821,12
W4391007469,Large-scale point cloud semantic segmentation via local perception and global descriptor vector,2024,0.06404872368332182,12
W2990045899,DeepGCNs: Can GCNs Go As Deep As CNNs?,2019,0.06394151737017215,12
W4312616477,Fast Point Transformer,2022,0.06372597553739269,12
W2962701877,A-CNN: Annularly Convolutional Neural Networks on Point Clouds,2019,0.0631653284806336,12
W4287025408,PVT: Point‐voxel transformer for point cloud learning,2022,0.06141569056167467,12
W4386113258,FlatFormer: Flattened Window Attention for Efficient Point Cloud Transformer,2023,0.06139779829648507,12
W4321022054,SAT3D: Slot Attention Transformer for 3D Point Cloud Semantic Segmentation,2023,0.06116854092676949,12
W4386076097,"ULIP: Learning a Unified Representation of Language, Images, and Point Clouds for 3D Understanding",2023,0.05969495426668298,12
W3203495808,Perturbed Self-Distillation: Weakly Supervised Large-Scale Point Cloud Semantic Segmentation,2021,0.05929460472873779,12
W4407693788,Deep hierarchical learning on point clouds in feature space,2025,0.05925248646177587,12
W3159746229,Dual Transformer for Point Cloud Analysis,2022,0.05911568965714902,12
W4226237684,PointMixer: MLP-Mixer for Point Cloud Understanding,2022,0.05907850387337718,12
W3204832889,VMNet: Voxel-Mesh Network for Geodesic-Aware 3D Semantic Segmentation,2021,0.05687672725948955,12
W4386083124,GrowSP: Unsupervised Semantic Segmentation of 3D Point Clouds,2023,0.056866396830205924,12
W3157424380,Geometric Back-Projection Network for Point Cloud Classification,2021,0.0567084912792256,12
W3035536783,Learning to Segment 3D Point Clouds in 2D Image Space,2020,0.05659001783792789,12
W3083861253,Point2SpatialCapsule: Aggregating Features and Spatial Relationships of Local Regions on Point Clouds Using Spatial-Aware Capsules,2020,0.056487390397781556,12
