paper_id,title,year,eigenvector,cluster_id
W3034797320,Spelling Error Correction with Soft-Masked BERT,2020,0.30864275633090277,16
W2983735660,"FASPell: A Fast, Adaptable, Simple, Powerful Chinese Spell Checker Based On DAE-Decoder Paradigm",2019,0.2699152466842903,16
W3173859131,PLOME: Pre-training with Misspelled Knowledge for Chinese Spelling Correction,2021,0.25892836887559195,16
W3173712076,Correcting Chinese Spelling Errors with Phonetic Pre-training,2021,0.2106376143189727,16
W3173175058,PHMOSpell: Phonological and Morphological Knowledge Guided Chinese Spelling Check,2021,0.2084227425044683,16
W3176140329,"Read, Listen, and See: Leveraging Multimodal Information Helps Chinese Spell Checking",2021,0.20438204331825655,16
W4409213326,Chinese spelling correction based on Long Short-Term Memory Network-enhanced Transformer and dynamic adaptive weighted multi-task learning,2025,0.18620751219702972,16
W3212050905,SpellBERT: A Lightweight Pretrained Model for Chinese Spelling Check,2021,0.18414347440185172,16
W4221165114,The Past Mistake is the Future Wisdom: Error-driven Contrastive Probability Optimization for Chinese Spell Checking,2022,0.18258240144062624,16
W3176484937,Dynamic Connected Networks for Chinese Spelling Check,2021,0.1692939960044564,16
W4385567042,Learning from the Dictionary: Heterogeneous Knowledge Guided Fine-tuning for Chinese Spell Checking,2022,0.16581557304068897,16
W4385571339,Disentangled Phonetic Representation for Chinese Spelling Correction,2023,0.16205138110836617,16
W4389523726,A Frustratingly Easy Plug-and-Play Detection-and-Reasoning Module for Chinese Spelling Check,2023,0.15719418437912103,16
W3174595604,Global Attention Decoder for Chinese Spelling Error Correction,2021,0.1560094223812671,16
W4285233025,CRASpell: A Contextual Typo Robust Approach to Improve Chinese Spelling Correction,2022,0.15584464564181694,16
W4392384314,Towards Better Chinese Spelling Check for Search Engines: A New Dataset and Strong Baseline,2024,0.15420797924672502,16
W4385573133,Improving Chinese Spelling Check by Character Pronunciation Prediction: The Effects of Adaptivity and Granularity,2022,0.15022751386288286,16
W4385570747,"UMRSpell: Unifying the Detection and Correction Parts of Pre-trained Models towards Chinese Missing, Redundant, and Spelling Correction",2023,0.14405660927455533,16
W4392913752,MLSL-Spell: Chinese Spelling Check Based on Multi-Label Annotation,2024,0.14083143170767612,16
W4385574130,An Error-Guided Correction Model for Chinese Spelling Error Correction,2022,0.1380658361512658,16
W3173375787,Exploration and Exploitation: Two Ways to Improve Chinese Spelling Correction Models,2021,0.1339995413651425,16
W4409204162,DRMSpell: dynamically reweighting multimodality for Chinese spelling correction,2025,0.12973710116616166,16
W4403577850,Span Confusion is All You Need for Chinese Spelling Correction,2024,0.12822154639947658,16
W4285293661,MDCSpell: A Multi-task Detector-Corrector Framework for Chinese Spelling Correction,2022,0.1269224182851465,16
W4385572215,Rethinking Masked Language Modeling for Chinese Spelling Correction,2023,0.125762292822226,16
W4296712373,General and Domain-adaptive Chinese Spelling Check with Error-consistent Pretraining,2022,0.12413179990467293,16
W3100315910,Chunk-based Chinese Spelling Check with Global Optimization,2020,0.1192739142962151,16
W4401915981,An Unsupervised Domain-Adaptive Framework for Chinese Spelling Checking,2024,0.1153683671328919,16
W4388660523,PYGC: A PinYin Language Model Guided Correction Model for Chinese Spell Checking,2023,0.11382300180213915,16
W4306317008,MCSCSet: A Specialist-annotated Dataset for Medical-domain Chinese Spelling Correction,2022,0.10402124552455078,16
W4392940625,Correct Like Humans: Progressive Learning Framework for Chinese Text Error Correction,2024,0.09866048744925608,16
W4386629786,MCRSpell: A metric learning of correct representation for Chinese spelling correction,2023,0.09700078743311952,16
W4393160768,Chinese Spelling Correction as Rephrasing Language Model,2024,0.09405215321624052,16
W4372342188,Contextual Similarity is More Valuable Than Character Similarity: An Empirical Study for Chinese Spell Checking,2023,0.09217621248581447,16
W4385571200,PTCSpell: Pre-trained Corrector Based on Character Shape and Pinyin for Chinese Spelling Correction,2023,0.08637386959041975,16
W3177012523,Tail-to-Tail Non-Autoregressive Sequence Prediction for Chinese Grammatical Error Correction,2021,0.08446674956792169,16
W4401268752,PSC-BERT: A spam identification and classification algorithm via prompt learning and spell check,2024,0.08375905690703579,16
W4385572658,Investigating Glyph-Phonetic Information for Chinese Spell Checking: What Works and What’s Next?,2023,0.08184713314201023,16
W4392931518,Bridging the Gap: A Self-Learning Model Using Implicit Knowledge for Chinese Spelling Correction,2024,0.07921012744003185,16
W4402352059,UCSC-CGEC: A Unified Approach For Chinese Spelling Check And Grammatical Error Correction,2024,0.06992553303890368,16
W4366091624,Improving Chinese spell checking with bidirectional LSTMs and confusionset-based decision network,2023,0.06840774129288332,16
W4400134936,Local Attention Augmentation for Chinese Spelling Correction,2024,0.06738454477303128,16
W4321510644,A Supervised Deep Learning-based Approach for Bilingual Arabic and Persian Spell Correction,2022,0.06737818858093811,16
W4377042358,EDMSpell: Incorporating the error discriminator mechanism into chinese spelling correction for the overcorrection problem,2023,0.0641949527459759,16
W4408329554,Text Proofreading,2025,0.0639354588750919,16
W4387119282,ChineseCTRE: A Model for Geographical Named Entity Recognition and Correction Based on Deep Neural Networks and the BERT Model,2023,0.06356440830091521,16
